,wav,transcription,t_length,file_Location,duration
4275,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part194.wav,hivyo basi katika makala yetu ya leo,36,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part194.wav,2.4300226757369616
4276,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part195.wav,wadau mbalimbali katika mambo ya siasa wanazungumzia nini ama wanazungumza nini kuhusiana na,92,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part195.wav,5.089977324263039
4277,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part196.wav,swala la serikali ya umoja huko,31,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part196.wav,3.02
4278,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part197.wav,zanzibari ikuwa miaka ikawa miezi,33,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part197.wav,3.3700226757369616
4279,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part198.wav,wiki na badala yake siku hatimae saa,36,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part198.wav,2.6100680272108843
4280,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part199.wav,zanzibar ilipopata rais wake mpya,33,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part199.wav,2.74
4281,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part2.wav,imetimia saa kumi na mbili kamili kwa saa za afrika ya mashariki hii ni idhaa ya kiswahili,90,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part2.wav,5.5
4282,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part20.wav,taarifa kutoka kwa waziri wa mambo ya ndani wa ufaransa brice otefe imeweka bayana,82,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part20.wav,4.8
4283,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part200.wav,ikiwa katika utaratibu wa serikali ya,37,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part200.wav,3.0900680272108842
4284,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part201.wav,rais huyo ambaye tayari wameshaapishwa,38,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part201.wav,2.4
4285,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part202.wav,hakukukosa la kusema nataka ni wahakikishieni nyote <UNK>,57,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part202.wav,3.14
4286,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part203.wav,wananchi muliohudhuria hapa na wazanzibari wote,47,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part203.wav,2.2200907029478456
4287,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part204.wav,nitafanya kazi kwa udilifu sana katika kuisimamia na kuiendesha,63,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part204.wav,3.1999546485260772
4288,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part205.wav,nitakapo shauriana na kiongozi wa chama,39,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part205.wav,2.7399546485260773
4289,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part206.wav,maalim seif yeye ni katibu mkuu wa chama wananchi kaf lakini pia,64,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part206.wav,3.960090702947846
4290,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part207.wav,aligombea katika kinyanganyiro cha urais huku zanzibar,54,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part207.wav,3.359954648526077
4291,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part208.wav,atakuwa anashikilia nafasi ya umakamu wa kwanza wa rais,55,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part208.wav,4.240090702947846
4292,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part209.wav,wa visiwa hivyo vya zanzibar tuombe mheshimiwa rais ajaribu kuzungumza na ufuasi wake,85,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part209.wav,5.410022675736961
4293,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part21.wav,waziri otefe amesema watu hao kwa sasa wanahojiwa,49,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part21.wav,2.94
4294,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part210.wav,nimtakie mafanikio makubwa,26,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part210.wav,3.029886621315193
4295,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part211.wav,mwenyezi mungu atamsaidia inshala <UNK> <music>,47,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part211.wav,3.9
4296,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part212.wav,jakaya mrisho kikwete yeye rais wa jamhurui ya muungano wa tanzania,67,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part212.wav,4.090068027210885
4297,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part213.wav,hakukosa la kusema baada ya matokeo ya uchaguzi huko zanzibar,61,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part213.wav,3.8100226757369615
4298,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part214.wav,lakini pongezi zangu kubwa sana kwa viongozi wetu hawa,54,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part214.wav,3.020136054421769
4299,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part215.wav,katika serikali ya umoja wa kitaifa,35,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part215.wav,2.4
4300,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part216.wav,kuundwa kwa serikali ya umoja wa kitaifa kunafungua ukurasa mpya,64,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part216.wav,3.3
4301,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part217.wav,kunafungua ukurasa mpya katika historia,39,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part217.wav,2.1700226757369614
4302,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part218.wav,ya siasa ya zanz kwamba sasa tunazika,37,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part218.wav,2.3400907029478457
4303,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part219.wav,tunaleta siasa za ushirikiano mshikamano na upendo,50,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part219.wav,3.18
4304,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part22.wav,ili kubaina kama walikuwa wako katika mikakati ya kuandaa shambulio,67,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part22.wav,3.5
4305,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part220.wav,miongoni mwa vyama vya siasa na wananchi,40,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part220.wav,2.3700226757369616
4306,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part221.wav,kwa kawaida wananchi ndio wenye dhamana ya kufanya maamuzi katika nchi husika,77,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part221.wav,5.250022675736961
4307,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part222.wav,na ndivyo hivyo ilivyo kuwa kwa wananchi wa zanzibar,52,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part222.wav,3.3700226757369616
4308,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part223.wav,ipi ali majdi ni mmoja wa wananchi hao,38,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part223.wav,3.0100226757369613
4309,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part224.wav,kwa zanzibari zanzibari mwanzo kabla chochote kingine katika amani na utulivu zanzibari mwanzo,94,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part224.wav,4.609977324263038
4310,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part225.wav,hutba ya mwalimu kwa kweli ilikuwa nzuri sana ya kuwatia moyo wananch wote,74,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part225.wav,2.959954648526077
4311,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part226.wav,yawe hayo ni maelewano yetu sote,32,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part226.wav,2.4699773242630387
4312,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part227.wav,tusije tukawa na ubaguzi tena tukawa na mfaragano,49,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part227.wav,2.78
4313,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part228.wav,hivi hivi tulivoelewana twende hivi hivi jina langu naitwa ndugu ati msalan balo,80,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part228.wav,4.199954648526077
4314,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part229.wav,matokeo nimepokea kama vile alivyosema kiongozi wetu kama hakuna aliyemshinda,77,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part229.wav,3.88
4315,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part23.wav,ameongeza kuwa tangu kuanza kwa mwaka huu watu themanini na watano wamekamatwa na kuhojiwa,90,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part23.wav,4.650022675736961
4316,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part230.wav,kwa kweli tunafurahi sana na hii hali hatukuitegemea kwamba ilikuwa hivi,72,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part230.wav,4.099954648526077
4317,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part231.wav,kwa hiyo usalama uko mzuri matokeo ndio kama <UNK> umesikia tumeyapokea,71,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part231.wav,4.679954648526077
4318,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part232.wav,na nasikia viama vyote ambavyo ni vikubwa vya upizani sisi,58,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part232.wav,3.9900226757369612
4319,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part233.wav,hali ni mzuri kabisa mpaka sasa hivi,36,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part233.wav,2.24
4320,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part234.wav,ni ushindi wangu wa mahali niko,31,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part234.wav,3.0300226757369613
4321,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part235.wav,na furaha ya umakamu wangu wa maalim shefu,42,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part235.wav,4.0
4322,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part236.wav,akashinda na yeye kase amefurahi amefurahia,43,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part236.wav,3.8900226757369616
4323,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part237.wav,ushindi wa maalim shafu kupata umakamu,38,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part237.wav,3.440090702947846
4324,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part238.wav,na ye ndio aliyeshinda na tunajua hivyo,39,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part238.wav,3.1899773242630385
4325,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part239.wav,ni wananchi wa zanzibar wakionyesha kufurahishwa kwao na tukio la kuundwa kwa serikali,86,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part239.wav,5.700090702947846
4326,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part24.wav,kuhusiana na matukio hayo na kwamba ishirini na saba kati yao,61,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part24.wav,3.0
4327,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part240.wav,ya umoja wa kitaifa baada ya matokeo ya uchaguzi kutangazwa huko zanzibar,73,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part240.wav,5.92
4328,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part241.wav,frederick sumaye yeye ni waziri mkuu mstaafu wa,47,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part241.wav,3.7299773242630385
4329,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part242.wav,jamuhuri ya muungano wa tanzania lakini yeye,44,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part242.wav,2.4499773242630387
4330,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part243.wav,yipi mimi mtazamo wangu juu ya serikali hizi za pamoja,54,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part243.wav,3.6500226757369614
4331,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part244.wav,kwanza ni seme huwa siziamini na,32,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part244.wav,2.1999546485260772
4332,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part245.wav,na nimelisemea hili sehemu mbali mbali,38,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part245.wav,2.419909297052154
4333,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part246.wav,kama uko kwenye mifumo wa viama vingi,37,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part246.wav,2.9699773242630387
4334,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part247.wav,maana yake kuna chama tawala na kuna chama cha upinzani au chama,64,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part247.wav,3.9699773242630387
4335,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part248.wav,kuu tuseme cha upizani vinaweza kuwa vingi lakini unakua na,59,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part248.wav,2.8400907029478457
4336,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part249.wav,nyinyi mnapingana kwa sababu sera zenu hazi,43,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part249.wav,2.7100680272108844
4337,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part25.wav,bado wanashikiliwa na polisi,28,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part25.wav,2.28
4338,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part250.wav,sasa mkiungana mkaunda serikali,31,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part250.wav,2.5699773242630384
4339,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part251.wav,basi kulikua hakuna sababu ya kuwa,34,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part251.wav,2.1899773242630385
4340,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part252.wav,siasa ya viama vingi tena nimeueleza huu katika mikutano mbali mbali kwamba,75,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part252.wav,4.12
4341,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part253.wav,nilikuwa na zungumza haya kabla hata zanzibar hawajaotea kufanya jambo la,73,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part253.wav,3.5699773242630384
4342,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part254.wav,kwa hiyo kwa hiyo mheshimiwa sumae hiyo inamaanisha kwamba hukubaliani na,73,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part254.wav,3.580090702947846
4343,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part255.wav,kukubaliana na walio yaliotokea,31,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part255.wav,2.4100226757369616
4344,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part256.wav,wa viama vinavyo pingana kuunda serikali moja,45,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part256.wav,3.18
4345,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part257.wav,na hilo hata mtu akiniuliza popote nitamweleza na <UNK> nilivyoeleza,68,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part257.wav,3.56
4346,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part258.wav,mwisho wa yote wananchi hawawezi kupata,39,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part258.wav,2.439954648526077
4347,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part259.wav,tofauti lakini kwa kweli itikadi yao na,39,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part259.wav,2.500136054421769
4348,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part26.wav,mwandishi wetu pendo pomdovia ameandaa taarifa ifuatanyo,56,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part26.wav,2.86
4349,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part260.wav,huo ni mtazamo wa waziri mkuu mustaafu wa tanzania,50,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part260.wav,4.609977324263038
4350,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part261.wav,federiki sumaye,15,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part261.wav,2.2500226757369615
4351,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part262.wav,kwa mtaalam wa mambo ya siasa dokta sigondo mvungi,50,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part262.wav,4.36
4352,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part263.wav,ilikujua yenye swala hilo analizungumzia,40,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part263.wav,2.8300680272108845
4353,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part264.wav,eeh ilifwatilia miafaka miwili ambayo hai,41,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part264.wav,3.7900226757369615
4354,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part265.wav,sasa kama wamekubaliana ya kwamba,33,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part265.wav,2.9899773242630387
4355,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part266.wav,eeh wanashindana kwa kaaslimia kamoja,37,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part266.wav,3.1300226757369614
4356,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part267.wav,kaaslimia kamoja ni wapiga kura wachache sana,45,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part267.wav,3.0
4357,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part268.wav,mimi wasi wasi wangu ni kama ni kama yale makubaliano,53,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part268.wav,3.7400907029478456
4358,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part269.wav,yata yataingizwaje katika mfumo wa muungano,43,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part269.wav,4.12
4359,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part27.wav,rais wa china hu jintao amewasili katika uwanja wa ndege wa orel jijini pari,76,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part27.wav,5.430022675736962
4360,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part270.wav,ingizwa katika katiba ya jamhuri ya muungano,44,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part270.wav,2.4100226757369616
4361,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part271.wav,kwa hivyo changamoto kubwa sasa limebakia,41,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part271.wav,2.6500226757369614
4362,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part272.wav,jinsi gani yale yataingizwa katika eeh katika katiba ya jamhuri ya muungano na sasa itabidi,91,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part272.wav,5.569977324263038
4363,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part273.wav,katiba ya jamhuri wa muungano ibadilishwe,41,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part273.wav,2.28
4364,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part274.wav,kama yalivyo ua hata kama kunamarekebisho kidogo au ile isipofanyika hivi,73,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part274.wav,4.910022675736961
4365,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part275.wav,hawa viongozi huku kwenye jamhuri ya muungano,45,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part275.wav,2.8900226757369616
4366,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part276.wav,<music>,7,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part276.wav,6.0
4367,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part277.wav,msikilizaji bado wananchi wa tanzania wanaendelea kuvuta subra wakati zoezi,75,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part277.wav,4.220090702947846
4368,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part278.wav,likiendelea hapo awali nilizungumza na mwezangu edwin david deketela kuangazia mambo yakoje,91,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part278.wav,5.170022675736962
4369,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part279.wav,katika maeneo ambayo yanajumuishia matokeo hayo na,50,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part279.wav,2.5500226757369613
4370,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part28.wav,saa chache zilizopita tayari kuanza ziara ya siku tatu,54,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part28.wav,3.32
4371,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part280.wav,anatweleza kwamba zoezi hilo linaendelea na pengine litachua saa kadhaa alafu baadaye watapunzika kabla ya kurejea tena,119,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part280.wav,5.589977324263039
4372,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part281.wav,na kwendelea na zoezi hilo na tutakuwa tunakutaarifu yale yote,62,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part281.wav,3.28
4373,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part282.wav,takriban watu kumi na watano amewauwawa katika mapigano baina ya koo mbili hasimu nchini somalia,96,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part282.wav,5.090068027210885
4374,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part283.wav,yaliosababishwa na mgogoro wa wa ardhi,38,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part283.wav,2.2500226757369615
4375,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part284.wav,taarifa kutoka kwa wazee wa koo na mashuhuda wa tukio hilo,58,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part284.wav,2.819954648526077
4376,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part285.wav,zimesema tukio hilo limetokea jana karibu na kijiji cha thabaab,63,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part285.wav,3.6799546485260772
4377,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part286.wav,kilichoko kaskazini mwa mogadishu,33,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part286.wav,2.2300680272108844
4378,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part287.wav,hata hivyo mashuhuda hao wamesema mgogoro huo,45,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part287.wav,2.2199546485260773
4379,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part288.wav,hauhusiani na ule mkubwa ambao unahusisha makundi yanayo ungwa mkono na al qaeda,80,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part288.wav,4.42
4380,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part289.wav,maharamia wakisomali wameteka nyara meli ya comoro katika bahari ya hindi iliokuwa na abiria ishirini,101,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part289.wav,5.3100226757369615
4381,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part29.wav,kabla ya kukagua gwaride maridadi hu,36,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part29.wav,2.34
4382,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part290.wav,na mabaharia tisa ikiwa njiani kuelekea,39,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part290.wav,2.7100680272108844
4383,SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part291.wav,limethibitishwa na umoja wa wilaya chini ya shirika la navfo,60,../data/alldata/SWH-15-20101104_emission_swahili_15h00_-_16h00_tu_20101104_part291.wav,3.12
